Accession	Protein	Gene	Gene_protein	X152328_BSA_d1_A	X152328_IL13_d1_A	X153087_BSA_d1_A	X153087_IL13_d1_A	X153173_BSA_d2_H	X153173_IL13_d2_H	X153724_BSA_d1_A	X153724_IL13_d1_A	X153741_BSA_d2_H	X153741_IL13_d2_H	X153870_BSA_d1_H	X153870_IL13_d1_H	X154142_BSA_d2_A	X154142_IL13_d2_A	X154417_BSA_d2_A	X154417_IL13_d2_A	X154566_BSA_d1_A	X154566_IL13_d1_A	X154651_BSA_d2_A	X154651_IL13_d2_A	X154711_BSA_d1_A	X154711_IL13_d1_A	X154717_BSA_d1_A	X154717_IL13_d1_A	X154783_BSA_d1_A	X154783_IL13_d1_A	X155404_BSA_d2_H	X155404_IL13_d2_H
LYPD2_HUMAN	Ly6/PLAUR domain-containing protein 2 OS=Homo sapiens GN=LYPD2 PE=2 SV=1	LYPD2	LYPD2_LYPD2	2	1	1	0	1	1	2	0	1	1	2	0	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1
LYPD3_HUMAN	Ly6/PLAUR domain-containing protein 3 OS=Homo sapiens GN=LYPD3 PE=1 SV=2	LYPD3	LYPD3_LYPD3	0	0	0	0	0	3	0	0	0	4	0	0	0	1	1	4	0	0	0	1	0	0	0	0	0	0	0	0
LYSC_HUMAN	Lysozyme C OS=Homo sapiens GN=LYZ PE=1 SV=1	LYZ	LYZ_LYSC	2	7	3	4	2	4	0	7	1	4	0	1	2	6	1	6	2	6	4	6	2	5	1	7	0	2	2	5
MANF_HUMAN	Mesencephalic astrocyte-derived neurotrophic factor OS=Homo sapiens GN=MANF PE=1 SV=3	MANF	MANF_MANF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AOFA_HUMAN	Amine oxidase [flavin-containing] A OS=Homo sapiens GN=MAOA PE=1 SV=1	MAOA	MAOA_AOFA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1
MAP4_HUMAN	Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3	MAP4	MAP4_MAP4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARE1_HUMAN	Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens GN=MAPRE1 PE=1 SV=3	MAPRE1	MAPRE1_MARE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
MARCS_HUMAN	Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens GN=MARCKS PE=1 SV=4	MARCKS	MARCKS_MARCS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
MRP_HUMAN	MARCKS-related protein OS=Homo sapiens GN=MARCKSL1 PE=1 SV=2	MARCKSL1	MARCKSL1_MRP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDHC_HUMAN	"Malate dehydrogenase, cytoplasmic OS=Homo sapiens GN=MDH1 PE=1 SV=4"	MDH1	MDH1_MDHC	2	1	2	0	1	0	0	0	1	0	2	0	0	0	3	2	0	0	2	1	3	1	2	2	0	0	1	0
MDHM_HUMAN	"Malate dehydrogenase, mitochondrial OS=Homo sapiens GN=MDH2 PE=1 SV=3"	MDH2	MDH2_MDHM	3	5	7	3	0	1	3	0	0	2	7	0	1	2	5	3	0	0	0	1	7	2	0	3	0	0	1	1
MK_HUMAN	Midkine OS=Homo sapiens GN=MDK PE=1 SV=1	MDK	MDK_MK	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0
MAOX_HUMAN	NADP-dependent malic enzyme OS=Homo sapiens GN=ME1 PE=1 SV=1	ME1	ME1_MAOX	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MD13L_HUMAN	Mediator of RNA polymerase II transcription subunit 13-like OS=Homo sapiens GN=MED13L PE=1 SV=1	MED13L	MED13L_MD13L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MIER1_HUMAN	Mesoderm induction early response protein 1 OS=Homo sapiens GN=MIER1 PE=1 SV=2	MIER1	MIER1_MIER1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIF_HUMAN	Macrophage migration inhibitory factor OS=Homo sapiens GN=MIF PE=1 SV=4	MIF	MIF_MIF	2	1	1	2	3	2	2	1	2	2	3	0	2	2	2	3	2	2	3	2	2	0	2	2	2	2	2	2
MLEC_HUMAN	Malectin OS=Homo sapiens GN=MLEC PE=1 SV=1	MLEC	MLEC_MLEC	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP1_HUMAN	Interstitial collagenase OS=Homo sapiens GN=MMP1 PE=1 SV=3	MMP1	MMP1_MMP1	0	0	3	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP10_HUMAN	Stromelysin-2 OS=Homo sapiens GN=MMP10 PE=1 SV=1	MMP10	MMP10_MMP10	4	0	3	0	1	0	3	3	1	3	4	1	5	1	2	5	2	0	4	0	0	0	2	0	0	0	1	0
MMP13_HUMAN	Collagenase 3 OS=Homo sapiens GN=MMP13 PE=1 SV=1	MMP13	MMP13_MMP13	2	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP2_HUMAN	72 kDa type IV collagenase OS=Homo sapiens GN=MMP2 PE=1 SV=2	MMP2	MMP2_MMP2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
MMP25_HUMAN	Matrix metalloproteinase-25 OS=Homo sapiens GN=MMP25 PE=1 SV=1	MMP25	MMP25_MMP25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MMP7_HUMAN	Matrilysin OS=Homo sapiens GN=MMP7 PE=1 SV=1	MMP7	MMP7_MMP7	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
MMP9_HUMAN	Matrix metalloproteinase-9 OS=Homo sapiens GN=MMP9 PE=1 SV=3	MMP9	MMP9_MMP9	0	0	13	2	6	1	3	0	2	6	6	0	2	1	4	6	0	0	0	0	4	0	9	2	0	0	1	0
THTM_HUMAN	3-mercaptopyruvate sulfurtransferase OS=Homo sapiens GN=MPST PE=1 SV=3	MPST	MPST_THTM	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT63_HUMAN	"Ribosomal protein 63, mitochondrial OS=Homo sapiens GN=MRPL57 PE=1 SV=1"	MRPL57	MRPL57_RT63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSLN_HUMAN	Mesothelin OS=Homo sapiens GN=MSLN PE=1 SV=2	MSLN	MSLN_MSLN	0	3	8	8	0	7	1	5	2	3	6	0	0	0	2	13	0	6	6	2	5	2	0	7	0	0	0	0
MSMB_HUMAN	Beta-microseminoprotein OS=Homo sapiens GN=MSMB PE=1 SV=1	MSMB	MSMB_MSMB	1	0	4	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	2	0	2	0
MOES_HUMAN	Moesin OS=Homo sapiens GN=MSN PE=1 SV=3	MSN	MSN_MOES	0	0	0	0	6	4	0	0	0	0	7	0	0	0	0	5	5	2	9	0	0	0	0	0	0	0	6	0
COX2_HUMAN	Cytochrome c oxidase subunit 2 OS=Homo sapiens GN=MT-CO2 PE=1 SV=1	MT-CO2	MT-CO2_COX2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MUC1_HUMAN	Mucin-1 OS=Homo sapiens GN=MUC1 PE=1 SV=3	MUC1	MUC1_MUC1	5	6	5	6	8	3	5	2	6	4	5	0	6	3	6	6	6	5	7	5	6	1	6	5	2	4	6	4
MUC13_HUMAN	Mucin-13 OS=Homo sapiens GN=MUC13 PE=1 SV=3	MUC13	MUC13_MUC13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MUC16_HUMAN	Mucin-16 OS=Homo sapiens GN=MUC16 PE=1 SV=3	MUC16	MUC16_MUC16	0	0	0	0	12	0	0	0	9	0	0	0	11	0	21	9	0	0	16	0	0	0	0	0	0	0	8	0
MUC2_HUMAN	Mucin-2 OS=Homo sapiens GN=MUC2 PE=1 SV=2	MUC2	MUC2_MUC2	0	0	0	11	0	2	0	2	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
MUC4_HUMAN	Mucin-4 OS=Homo sapiens GN=MUC4 PE=1 SV=4	MUC4	MUC4_MUC4	11	2	13	10	9	3	4	2	11	8	17	0	7	2	6	7	8	5	15	2	10	0	15	7	5	3	6	1
MUC5A_HUMAN	Mucin-5AC OS=Homo sapiens GN=MUC5AC PE=1 SV=4	MUC5AC	MUC5AC_MUC5A	102	98	114	150	5	43	89	116	58	56	67	26	83	95	15	74	48	99	63	76	57	75	34	95	42	57	81	102
MUC5B_HUMAN	Mucin-5B OS=Homo sapiens GN=MUC5B PE=1 SV=3	MUC5B	MUC5B_MUC5B	68	22	50	21	5	2	63	14	32	5	57	5	28	9	27	13	23	11	52	9	31	0	26	0	9	0	34	9
MVP_HUMAN	Major vault protein OS=Homo sapiens GN=MVP PE=1 SV=4	MVP	MVP_MVP	4	7	6	5	1	0	3	0	0	0	5	0	0	1	7	6	0	1	0	1	5	4	0	2	0	3	0	1
MYH14_HUMAN	Myosin-14 OS=Homo sapiens GN=MYH14 PE=1 SV=2	MYH14	MYH14_MYH14	5	4	9	3	0	0	0	0	0	0	5	3	0	0	0	5	0	3	0	0	6	3	0	2	0	0	0	0
MYH9_HUMAN	Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4	MYH9	MYH9_MYH9	17	19	18	10	6	7	13	11	0	15	27	2	2	13	6	27	3	12	1	18	6	3	0	7	7	8	2	8
ML12A_HUMAN	Myosin regulatory light chain 12A OS=Homo sapiens GN=MYL12A PE=1 SV=2	MYL12A	MYL12A_ML12A	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0
ML12B_HUMAN	Myosin regulatory light chain 12B OS=Homo sapiens GN=MYL12B PE=1 SV=2	MYL12B	MYL12B_ML12B	1	2	2	2	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
MYL6_HUMAN	Myosin light polypeptide 6 OS=Homo sapiens GN=MYL6 PE=1 SV=2	MYL6	MYL6_MYL6	5	2	2	2	0	1	4	3	0	2	4	1	0	2	1	3	0	4	2	4	4	2	2	2	0	5	1	1
MYL6B_HUMAN	Myosin light chain 6B OS=Homo sapiens GN=MYL6B PE=1 SV=1	MYL6B	MYL6B_MYL6B	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO1B_HUMAN	Unconventional myosin-Ib OS=Homo sapiens GN=MYO1B PE=1 SV=3	MYO1B	MYO1B_MYO1B	4	0	2	0	0	0	0	0	0	0	4	0	0	0	4	0	6	0	1	0	3	0	7	0	0	0	0	0
MYO1F_HUMAN	Unconventional myosin-If OS=Homo sapiens GN=MYO1F PE=1 SV=3	MYO1F	MYO1F_MYO1F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MYOF_HUMAN	Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1	MYOF	MYOF_MYOF	3	0	0	0	0	0	4	0	0	0	7	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0
IGL1_HUMAN	Immunoglobulin lambda-1 light chain OS=Homo sapiens PE=1 SV=1	NA	NA_IGL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LORF2_HUMAN	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens PE=1 SV=1	NA	NA_LORF2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOSB1_HUMAN	SOSS complex subunit B1 OS=Homo sapiens GN=NABP2 PE=1 SV=1	NABP2	NABP2_SOSB1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAMPT_HUMAN	Nicotinamide phosphoribosyltransferase OS=Homo sapiens GN=NAMPT PE=1 SV=1	NAMPT	NAMPT_NAMPT	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	5	0	0	0	1	0	0	0	1	0	0	0	2
SIAS_HUMAN	Sialic acid synthase OS=Homo sapiens GN=NANS PE=1 SV=2	NANS	NANS_SIAS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	1
NP1L1_HUMAN	Nucleosome assembly protein 1-like 1 OS=Homo sapiens GN=NAP1L1 PE=1 SV=1	NAP1L1	NAP1L1_NP1L1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NP1L4_HUMAN	Nucleosome assembly protein 1-like 4 OS=Homo sapiens GN=NAP1L4 PE=1 SV=1	NAP1L4	NAP1L4_NP1L4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SNAA_HUMAN	Alpha-soluble NSF attachment protein OS=Homo sapiens GN=NAPA PE=1 SV=3	NAPA	NAPA_SNAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NNRE_HUMAN	NAD(P)H-hydrate epimerase OS=Homo sapiens GN=NAXE PE=1 SV=2	NAXE	NAXE_NNRE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NUCL_HUMAN	Nucleolin OS=Homo sapiens GN=NCL PE=1 SV=3	NCL	NCL_NUCL	0	0	2	0	0	0	0	0	0	0	2	0	0	0	3	1	2	0	0	0	0	1	2	0	0	0	0	1
NDRG1_HUMAN	Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1	NDRG1	NDRG1_NDRG1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
NDKA_HUMAN	Nucleoside diphosphate kinase A OS=Homo sapiens GN=NME1 PE=1 SV=1	NME1	NME1_NDKA	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0
NDKB_HUMAN	Nucleoside diphosphate kinase B OS=Homo sapiens GN=NME2 PE=1 SV=1	NME2	NME2_NDKB	0	2	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	2	0	0	0	0	0	0	0	1
NDK8_HUMAN	Putative nucleoside diphosphate kinase OS=Homo sapiens GN=NME2P1 PE=5 SV=1	NME2P1	NME2P1_NDK8	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
NPC2_HUMAN	Epididymal secretory protein E1 OS=Homo sapiens GN=NPC2 PE=1 SV=1	NPC2	NPC2_NPC2	2	0	2	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	5	0	0	0	0	0	0	0	1	0
PSA_HUMAN	Puromycin-sensitive aminopeptidase OS=Homo sapiens GN=NPEPPS PE=1 SV=2	NPEPPS	NPEPPS_PSA	0	0	0	0	0	0	0	0	0	0	4	1	1	0	4	1	3	2	2	0	0	0	3	0	0	0	0	0
NPM_HUMAN	Nucleophosmin OS=Homo sapiens GN=NPM1 PE=1 SV=2	NPM1	NPM1_NPM	1	2	3	1	0	0	1	0	0	0	4	0	0	0	1	1	0	1	1	1	2	3	0	1	0	0	0	1
NQO1_HUMAN	NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens GN=NQO1 PE=1 SV=1	NQO1	NQO1_NQO1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NR1I3_HUMAN	Nuclear receptor subfamily 1 group I member 3 OS=Homo sapiens GN=NR1I3 PE=1 SV=2	NR1I3	NR1I3_NR1I3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NSF1C_HUMAN	NSFL1 cofactor p47 OS=Homo sapiens GN=NSFL1C PE=1 SV=2	NSFL1C	NSFL1C_NSF1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NUCB1_HUMAN	Nucleobindin-1 OS=Homo sapiens GN=NUCB1 PE=1 SV=4	NUCB1	NUCB1_NUCB1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	3	0	0	2	1	0	0	0	0	0	0	0	0
NUCB2_HUMAN	Nucleobindin-2 OS=Homo sapiens GN=NUCB2 PE=1 SV=2	NUCB2	NUCB2_NUCB2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0
NUCKS_HUMAN	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 OS=Homo sapiens GN=NUCKS1 PE=1 SV=1	NUCKS1	NUCKS1_NUCKS	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
NUDC_HUMAN	Nuclear migration protein nudC OS=Homo sapiens GN=NUDC PE=1 SV=1	NUDC	NUDC_NUDC	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	2	0	1	0	0	0	0	0
NUDT5_HUMAN	ADP-sugar pyrophosphatase OS=Homo sapiens GN=NUDT5 PE=1 SV=1	NUDT5	NUDT5_NUDT5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ODR4_HUMAN	Protein odr-4 homolog OS=Homo sapiens GN=ODR4 PE=1 SV=1	ODR4	ODR4_ODR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OLA1_HUMAN	Obg-like ATPase 1 OS=Homo sapiens GN=OLA1 PE=1 SV=2	OLA1	OLA1_OLA1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OLFM4_HUMAN	Olfactomedin-4 OS=Homo sapiens GN=OLFM4 PE=1 SV=1	OLFM4	OLFM4_OLFM4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
OTUB1_HUMAN	Ubiquitin thioesterase OTUB1 OS=Homo sapiens GN=OTUB1 PE=1 SV=2	OTUB1	OTUB1_OTUB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PDIA1_HUMAN	Protein disulfide-isomerase OS=Homo sapiens GN=P4HB PE=1 SV=3	P4HB	P4HB_PDIA1	1	7	6	9	1	4	8	2	0	3	11	0	2	5	5	7	3	5	4	5	3	2	0	3	4	2	2	7
PABP3_HUMAN	Polyadenylate-binding protein 3 OS=Homo sapiens GN=PABPC3 PE=1 SV=2	PABPC3	PABPC3_PABP3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PACRG_HUMAN	Parkin coregulated gene protein OS=Homo sapiens GN=PACRG PE=1 SV=2	PACRG	PACRG_PACRG	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PACN2_HUMAN	Protein kinase C and casein kinase substrate in neurons protein 2 OS=Homo sapiens GN=PACSIN2 PE=1 SV=2	PACSIN2	PACSIN2_PACN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0
LIS1_HUMAN	Platelet-activating factor acetylhydrolase IB subunit alpha OS=Homo sapiens GN=PAFAH1B1 PE=1 SV=2	PAFAH1B1	PAFAH1B1_LIS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PA1B2_HUMAN	Platelet-activating factor acetylhydrolase IB subunit beta OS=Homo sapiens GN=PAFAH1B2 PE=1 SV=1	PAFAH1B2	PAFAH1B2_PA1B2	0	2	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0
AMD_HUMAN	Peptidyl-glycine alpha-amidating monooxygenase OS=Homo sapiens GN=PAM PE=1 SV=2	PAM	PAM_AMD	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PARK7_HUMAN	Protein/nucleic acid deglycase DJ-1 OS=Homo sapiens GN=PARK7 PE=1 SV=2	PARK7	PARK7_PARK7	5	4	3	2	5	1	0	1	2	2	3	0	3	2	6	4	2	3	3	2	4	3	5	4	0	1	1	2
PAX6_HUMAN	Paired box protein Pax-6 OS=Homo sapiens GN=PAX6 PE=1 SV=2	PAX6	PAX6_PAX6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PCBP1_HUMAN	Poly(rC)-binding protein 1 OS=Homo sapiens GN=PCBP1 PE=1 SV=2	PCBP1	PCBP1_PCBP1	5	1	3	3	1	0	3	0	1	1	4	0	1	1	0	2	0	2	4	2	3	1	1	2	0	0	1	1
PCLO_HUMAN	Protein piccolo OS=Homo sapiens GN=PCLO PE=1 SV=4	PCLO	PCLO_PCLO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCNT_HUMAN	Pericentrin OS=Homo sapiens GN=PCNT PE=1 SV=4	PCNT	PCNT_PCNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCX4_HUMAN	Pecanex-like protein 4 OS=Homo sapiens GN=PCNX4 PE=1 SV=4	PCNX4	PCNX4_PCX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDC10_HUMAN	Programmed cell death protein 10 OS=Homo sapiens GN=PDCD10 PE=1 SV=1	PDCD10	PDCD10_PDC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PDCD6_HUMAN	Programmed cell death protein 6 OS=Homo sapiens GN=PDCD6 PE=1 SV=1	PDCD6	PDCD6_PDCD6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PDC6I_HUMAN	Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1	PDCD6IP	PDCD6IP_PDC6I	3	4	3	2	1	0	1	0	0	1	3	0	2	1	6	1	0	4	4	2	4	2	2	0	0	0	1	2
PDE4D_HUMAN	"cAMP-specific 3',5'-cyclic phosphodiesterase 4D OS=Homo sapiens GN=PDE4D PE=1 SV=2"	PDE4D	PDE4D_PDE4D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PDIA3_HUMAN	Protein disulfide-isomerase A3 OS=Homo sapiens GN=PDIA3 PE=1 SV=4	PDIA3	PDIA3_PDIA3	11	10	9	10	0	5	9	4	0	4	11	1	0	6	3	9	2	8	2	8	8	4	0	7	3	2	1	8
PDIA4_HUMAN	Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2	PDIA4	PDIA4_PDIA4	0	0	1	3	0	1	4	0	0	0	2	0	1	1	0	2	0	1	0	2	2	0	1	0	0	0	0	2
PDIA6_HUMAN	Protein disulfide-isomerase A6 OS=Homo sapiens GN=PDIA6 PE=1 SV=1	PDIA6	PDIA6_PDIA6	0	1	1	2	0	0	4	1	0	0	4	0	0	0	1	2	0	2	0	0	2	0	0	1	0	1	0	0
PDLI1_HUMAN	PDZ and LIM domain protein 1 OS=Homo sapiens GN=PDLIM1 PE=1 SV=4	PDLIM1	PDLIM1_PDLI1	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0
PDXK_HUMAN	Pyridoxal kinase OS=Homo sapiens GN=PDXK PE=1 SV=1	PDXK	PDXK_PDXK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
PEBP1_HUMAN	Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens GN=PEBP1 PE=1 SV=3	PEBP1	PEBP1_PEBP1	2	0	4	0	4	0	0	1	2	0	4	0	4	1	6	2	1	2	4	1	5	2	3	3	0	0	3	2
PEPD_HUMAN	Xaa-Pro dipeptidase OS=Homo sapiens GN=PEPD PE=1 SV=3	PEPD	PEPD_PEPD	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROF1_HUMAN	Profilin-1 OS=Homo sapiens GN=PFN1 PE=1 SV=2	PFN1	PFN1_PROF1	5	5	5	3	4	3	6	6	2	5	8	0	4	2	6	6	2	5	4	4	5	0	4	5	5	4	2	4
PROF2_HUMAN	Profilin-2 OS=Homo sapiens GN=PFN2 PE=1 SV=3	PFN2	PFN2_PROF2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGAM1_HUMAN	Phosphoglycerate mutase 1 OS=Homo sapiens GN=PGAM1 PE=1 SV=2	PGAM1	PGAM1_PGAM1	2	0	3	3	0	1	0	2	0	1	3	0	1	1	3	4	0	3	1	1	0	0	2	3	0	0	0	2
PGAM2_HUMAN	Phosphoglycerate mutase 2 OS=Homo sapiens GN=PGAM2 PE=1 SV=3	PGAM2	PGAM2_PGAM2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
6PGD_HUMAN	"6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens GN=PGD PE=1 SV=3"	PGD	PGD_6PGD	4	5	2	2	1	2	2	1	1	2	6	0	1	2	6	4	4	6	5	3	6	6	6	3	0	3	0	2
PGK1_HUMAN	Phosphoglycerate kinase 1 OS=Homo sapiens GN=PGK1 PE=1 SV=3	PGK1	PGK1_PGK1	11	14	8	19	4	7	6	12	3	8	18	2	8	10	15	15	13	14	11	11	16	14	15	15	3	7	3	9
6PGL_HUMAN	6-phosphogluconolactonase OS=Homo sapiens GN=PGLS PE=1 SV=2	PGLS	PGLS_6PGL	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	3	0	0	0	0	0	3	1	0	0	0	0
PGM1_HUMAN	Phosphoglucomutase-1 OS=Homo sapiens GN=PGM1 PE=1 SV=3	PGM1	PGM1_PGM1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM2_HUMAN	Phosphoglucomutase-2 OS=Homo sapiens GN=PGM2 PE=1 SV=4	PGM2	PGM2_PGM2	0	0	0	0	1	0	0	0	1	1	2	0	1	0	3	3	0	0	2	1	2	0	2	0	0	0	2	0
